tail,head,cap,length,fft,alpha,beta,speedLimit,toll,type
820,819,1500,4.41764928,3.52,0.15,4,0,0,1
820,830,500,4.9094809,4.75,0.15,4,0,0,1
820,869,1500,7.146887489,5.66,0.15,4,0,0,1
821,275,49500,1.388332788,0,0.15,4,0,0,3
821,815,2500,4.716246966,3.58,0.15,4,0,0,1
821,822,2000,4.811327009,3.95,0.15,4,0,0,1
821,823,4000,4.712159232,3.73,0.15,4,0,0,1
821,826,2500,4.721348586,4.39,0.15,4,0,0,1
822,276,49500,1.388332788,0,0.15,4,0,0,3
822,470,1000,5.14339905,3.36,0.15,4,0,0,1
822,816,2500,4.713189212,3.9,0.15,4,0,0,1
822,821,2000,4.811327009,3.95,0.15,4,0,0,1
822,824,2000,4.811327009,3.95,0.15,4,0,0,1
823,277,49500,1.388332788,0,0.15,4,0,0,3
823,821,4000,4.712159232,3.73,0.15,4,0,0,1
823,824,2000,4.716246966,3.95,0.15,4,0,0,1
823,828,3000,4.712159232,3.84,0.15,4,0,0,1
823,833,3000,4.713189212,4.11,0.15,4,0,0,1
824,278,49500,1.388332788,0,0.15,4,0,0,3
824,469,3000,5.698928506,4.01,0.15,4,0,0,1
824,822,2000,4.811327009,3.95,0.15,4,0,0,1
824,823,2000,4.716246966,3.95,0.15,4,0,0,1
824,834,9000,4.9094809,5.01,0.15,4,0,0,1
825,279,49500,1.388332788,0,0.15,4,0,0,3
825,638,1000,4.88291063,3.63,0.15,4,0,0.488291063,1
825,649,1500,4.9084992,4.01,0.15,4,0,0,1
825,826,2000,4.615035322,3.68,0.15,4,0,0,1
825,827,1000,4.9094809,4.35,0.15,4,0,0,1
826,280,49500,1.388332788,0,0.15,4,0,0,3
826,638,1500,4.829319475,4.8,0.15,4,0,0,1
826,821,2500,4.721348586,4.39,0.15,4,0,0,1
826,825,2000,4.615035322,3.68,0.15,4,0,0,1
826,828,2000,5.006669184,3.94,0.15,4,0,0,1
827,281,49500,1.388332788,0,0.15,4,0,0,3
827,651,1000,4.716246966,3.99,0.15,4,0,0,1
827,825,1000,4.9094809,4.35,0.15,4,0,0,1
827,828,2000,4.716246966,3.99,0.15,4,0,0,1
827,837,2500,4.615035322,3.84,0.15,4,0,0,1
828,282,49500,1.388332788,0,0.15,4,0,0,3
828,823,3000,4.712159232,3.84,0.15,4,0,0,1
828,826,2000,5.006669184,3.94,0.15,4,0,0,1
828,827,2000,4.716246966,3.99,0.15,4,0,0,1
828,838,500,4.623371724,3.63,0.15,4,0,0,1
829,283,49500,1.388332788,0,0.15,4,0,0,3
829,457,1000,4.9094809,3.65,0.15,4,0,0,1
829,468,2500,2.681311945,1.33,0.15,4,0,0,1
829,819,3000,4.728494074,3.79,0.15,4,0,0,1
829,834,7500,4.712159232,5.31,0.15,4,0,0,1
830,284,49500,1.388332788,0,0.15,4,0,0,3
830,468,2500,2.424621577,2.85,0.15,4,0,0,1
830,820,500,4.9094809,4.75,0.15,4,0,0,1
830,832,500,4.613989248,4.11,0.15,4,0,0,1
830,872,3000,7.238668378,5.96,0.15,4,0,0,1
831,285,49500,1.388332788,0,0.15,4,0,0,3
831,457,1000,1.097572608,0.72,0.15,4,0,0.109757261,1
831,836,1000,4.811327009,3.68,0.15,4,0,0,1
831,845,1000,7.268553896,5.97,0.15,4,0,0,1
832,286,49500,1.388332788,0,0.15,4,0,0,3
832,459,2000,2.04985364,1.27,0.15,4,0,0,1
832,830,500,4.613989248,4.11,0.15,4,0,0,1
832,872,2000,7.080502049,6.29,0.15,4,0,0,1
833,287,49500,1.388332788,0,0.15,4,0,0,3
833,455,3000,3.452734898,2.7,0.15,4,0,0,1
833,823,3000,4.713189212,4.11,0.15,4,0,0,1
833,834,10500,4.728494074,4.89,0.15,4,0,0,1
833,838,2000,4.9094809,4.51,0.15,4,0,0,1
834,288,49500,1.388332788,0,0.15,4,0,0,3
834,456,5500,3.168927084,2.01,0.15,4,0,0,1
834,824,9000,4.9094809,5.01,0.15,4,0,0,1
834,829,7500,4.712159232,5.31,0.15,4,0,0,1
834,833,10500,4.728494074,4.89,0.15,4,0,0,1
835,289,49500,1.388332788,0,0.15,4,0,0,3
835,455,3000,1.906123127,2.85,0.15,4,0,0,1
835,836,6000,4.712159232,3.73,0.15,4,0,0,1
835,840,3500,4.721348586,3.85,0.15,4,0,0,1
835,846,1500,7.047075974,6.96,0.15,4,0,0,1
836,290,49500,1.388332788,0,0.15,4,0,0,3
836,456,5500,1.826074356,2.41,0.15,4,0,0,1
836,831,1000,4.811327009,3.68,0.15,4,0,0,1
836,835,6000,4.712159232,3.73,0.15,4,0,0,1
836,846,2500,7.112415341,6.34,0.15,4,0,0,1
837,291,49500,1.388332788,0,0.15,4,0,0,3
837,827,2500,4.615035322,3.84,0.15,4,0,0,1
837,838,3000,4.520084026,3.79,0.15,4,0,0,1
837,839,2500,4.814336483,4.94,0.15,4,0,0,1
837,842,2000,4.9094809,3.61,0.15,4,0,0,1
838,292,49500,1.388332788,0,0.15,4,0,0,3
838,454,3000,3.197686061,1.93,0.15,4,0,0,1
838,828,500,4.623371724,3.63,0.15,4,0,0.462337172,1
838,833,2000,4.9094809,4.51,0.15,4,0,0,1
838,837,3000,4.520084026,3.79,0.15,4,0,0,1
839,293,49500,1.388332788,0,0.15,4,0,0,3
839,837,2500,4.814336483,4.94,0.15,4,0,0,1
839,840,2000,4.713189212,3.9,0.15,4,0,0,1
839,844,1500,4.716246966,3.95,0.15,4,0,0,1
839,847,2000,7.241323795,6.38,0.15,4,0,0,1
840,294,49500,1.388332788,0,0.15,4,0,0,3
840,454,3000,1.93621786,2.45,0.15,4,0,0,1
840,835,3500,4.721348586,3.85,0.15,4,0,0,1
840,839,2000,4.713189212,3.9,0.15,4,0,0,1
840,847,2500,7.401260402,6.4,0.15,4,0,0,1
841,295,49500,1.388332788,0,0.15,4,0,0,3
841,453,500,1.198317542,1.48,0.15,4,0,0.119831754,1
841,663,3500,4.9094809,4.16,0.15,4,0,0,1
841,842,3500,4.712159232,3.9,0.15,4,0,0,1
841,843,500,4.721348586,4.18,0.15,4,0,0,1
842,296,49500,1.388332788,0,0.15,4,0,0,3
842,651,2000,4.721348586,4.5,0.15,4,0,0,1
842,837,2000,4.9094809,3.61,0.15,4,0,0,1
842,841,3500,4.712159232,3.9,0.15,4,0,0,1
842,844,1500,4.712159232,3.9,0.15,4,0,0,1
843,297,49500,1.388332788,0,0.15,4,0,0,3
843,665,2000,4.712159232,3.73,0.15,4,0,0,1
843,841,500,4.721348586,4.18,0.15,4,0,0,1
843,844,3000,5.006669184,4.25,0.15,4,0,0,1
843,848,2000,7.3627488,6.45,0.15,4,0,0,1
844,298,49500,1.388332788,0,0.15,4,0,0,3
844,839,1500,4.716246966,3.95,0.15,4,0,0,1
844,842,1500,4.712159232,3.9,0.15,4,0,0,1
844,843,3000,5.006669184,4.25,0.15,4,0,0,1
844,848,3500,7.657258752,6,0.15,4,0,0,1
845,299,49500,1.388332788,0,0.15,4,0,0,3
845,459,2000,5.85492222,7.72,0.15,4,0,0,1
845,467,2500,3.547734474,2.09,0.15,4,0,0,1
845,831,1000,7.268553896,5.97,0.15,4,0,0,1
845,846,2500,9.334404415,7.86,0.15,4,0,0,1
845,875,3000,9.625164595,7.14,0.15,4,0,0,1
846,300,49500,1.388332788,0,0.15,4,0,0,3
846,835,1500,7.047075974,6.96,0.15,4,0,0,1
846,836,2500,7.112415341,6.34,0.15,4,0,0,1
846,845,2500,9.334404415,7.86,0.15,4,0,0,1
846,847,3500,9.719327313,7.67,0.15,4,0,0,1
846,856,1500,9.527042892,7.52,0.15,4,0,0,1
847,301,49500,1.388332788,0,0.15,4,0,0,3
847,839,2000,7.241323795,6.38,0.15,4,0,0,1
847,840,2500,7.401260402,6.4,0.15,4,0,0,1
847,846,3500,9.719327313,7.67,0.15,4,0,0,1
847,848,5000,9.621157329,7.62,0.15,4,0,0,1
847,857,3500,9.32820844,8.29,0.15,4,0,0,1
848,302,49500,1.388332788,0,0.15,4,0,0,3
848,447,4000,6.136991942,5.59,0.15,4,0,0,1
848,843,2000,7.3627488,6.45,0.15,4,0,0,1
848,844,3500,7.657258752,6,0.15,4,0,0,1
848,847,5000,9.621157329,7.62,0.15,4,0,0,1
848,858,3000,9.130339596,7.25,0.15,4,0,0,1
849,303,49500,1.388332788,0,0.15,4,0,0,3
849,447,4000,3.479160326,1.87,0.15,4,0,0,1
849,664,5500,7.174471645,5.88,0.15,4,0,0,1
849,665,1000,7.365372031,6.48,0.15,4,0,0,1
849,851,2000,7.326667308,7.13,0.15,4,0,0,1
849,853,2500,7.264578816,6.45,0.15,4,0,0,1
849,859,5500,9.23267778,7.36,0.15,4,0,0,1
850,304,49500,1.388332788,0,0.15,4,0,0,3
850,668,4500,4.810329216,3.84,0.15,4,0,0,1
850,851,3500,4.615035322,4.8,0.15,4,0,0,1
850,852,2500,4.516881431,3.67,0.15,4,0,0,1
850,854,2500,4.302709932,3.38,0.15,4,0,0,1
851,305,49500,1.388332788,0,0.15,4,0,0,3
851,669,5500,4.716246966,4.62,0.15,4,0,0,1
851,849,2000,7.326667308,7.13,0.15,4,0,0,1
851,850,3500,4.615035322,4.8,0.15,4,0,0,1
851,853,1500,4.615035322,4.11,0.15,4,0,0,1
852,306,49500,1.388332788,0,0.15,4,0,0,3
852,850,2500,4.516881431,3.67,0.15,4,0,0,1
852,853,2000,4.810329216,3.49,0.15,4,0,0,1
852,854,500,4.520084026,3.85,0.15,4,0,0,1
852,860,2000,7.203294996,6.08,0.15,4,0,0,1
853,307,49500,1.388332788,0,0.15,4,0,0,3
853,849,2500,7.264578816,6.45,0.15,4,0,0,1
853,851,1500,4.615035322,4.11,0.15,4,0,0,1
853,852,2000,4.810329216,3.49,0.15,4,0,0,1
853,860,2500,7.365372031,5.77,0.15,4,0,0,1
854,308,49500,1.388332788,0,0.15,4,0,0,3
854,670,500,9.522987345,10.31,0.15,4,0,0,1
854,850,2500,4.302709932,3.38,0.15,4,0,0,1
854,852,500,4.520084026,3.85,0.15,4,0,0,1
854,861,500,9.227978496,9.03,0.15,4,0,0,1
854,905,1000,7.943882918,8.33,0.15,4,0,0,1
854,907,3500,6.734493089,5.97,0.15,4,0,0,1
855,309,49500,1.388332788,0,0.15,4,0,0,3
855,466,5000,3.385078076,1.67,0.15,4,0,0,1
855,467,2500,6.103147438,5.88,0.15,4,0,0,1
855,856,4000,9.330799484,7.41,0.15,4,0,0,1
855,878,2500,9.522987345,7.99,0.15,4,0,0,1
856,310,49500,1.388332788,0,0.15,4,0,0,3
856,846,1500,9.527042892,7.52,0.15,4,0,0,1
856,855,4000,9.330799484,7.41,0.15,4,0,0,1
856,857,3000,9.625164595,7.62,0.15,4,0,0,1
856,863,2000,9.530583448,7.07,0.15,4,0,0,1
857,311,49500,1.388332788,0,0.15,4,0,0,3
857,847,3500,9.32820844,8.29,0.15,4,0,0,1
857,856,3000,9.625164595,7.62,0.15,4,0,0,1
857,858,3000,9.527042892,7.46,0.15,4,0,0,1
857,885,3500,10.0176675,7.39,0.15,4,0,0,1
858,312,49500,1.388332788,0,0.15,4,0,0,3
858,446,8500,2.283369454,2.41,0.15,4,0,0,1
858,848,3000,9.130339596,7.25,0.15,4,0,0,1
858,857,3000,9.527042892,7.46,0.15,4,0,0,1
858,886,5000,10.33771774,7.67,0.15,4,0,0,1
859,313,49500,1.388332788,0,0.15,4,0,0,3
859,446,8500,7.635838383,5.21,0.15,4,0,0,1
859,849,5500,9.23267778,7.36,0.15,4,0,0,1
859,860,4000,9.227978496,8.17,0.15,4,0,0,1
859,887,4000,10.41342129,9.21,0.15,4,0,0,1
860,314,49500,1.388332788,0,0.15,4,0,0,3
860,852,2000,7.203294996,6.08,0.15,4,0,0,1
860,853,2500,7.365372031,5.77,0.15,4,0,0,1
860,859,4000,9.227978496,8.17,0.15,4,0,0,1
860,861,2500,5.893466008,4.69,0.15,4,0,0,1
860,888,3500,10.0714035,8.33,0.15,4,0,0,1
861,315,49500,1.388332788,0,0.15,4,0,0,3
861,854,500,9.227978496,9.03,0.15,4,0,0,1
861,860,2500,5.893466008,4.69,0.15,4,0,0,1
861,888,4000,10.91983356,9.06,0.15,4,0,0,1
861,907,1500,7.498287752,6.57,0.15,4,0,0,1
861,910,1500,10.86498712,9.61,0.15,4,0,0,1
862,316,49500,1.388332788,0,0.15,4,0,0,3
862,465,3500,7.200623485,4.5,0.15,4,0,0,1
862,466,5000,6.392362648,5.4,0.15,4,0,0,1
862,863,1000,9.527042892,8.47,0.15,4,0,0,1
862,889,500,10.11578921,7.5,0.15,4,0,0,1
863,317,49500,1.388332788,0,0.15,4,0,0,3
863,856,2000,9.530583448,7.07,0.15,4,0,0,1
863,862,1000,9.527042892,8.47,0.15,4,0,0,1
863,885,500,9.524516221,7.05,0.15,4,0,0,1
863,890,3000,10.21156127,8.98,0.15,4,0,0,1
864,318,49500,1.388332788,0,0.15,4,0,0,3
864,732,4000,10.01333837,7.94,0.15,4,0,0,1
864,865,4500,9.074752854,6.74,0.15,4,0,0,1
864,867,1500,9.720807909,8.61,0.15,4,0,0,1
864,913,2500,26.39179319,23.35,0.15,4,0,0,1
865,319,49500,1.388332788,0,0.15,4,0,0,3
865,733,5000,9.428921188,6.95,0.15,4,0,0,1
865,864,4500,9.074752854,6.74,0.15,4,0,0,1
865,866,1000,9.633179128,7.02,0.15,4,0,0,1
865,868,500,9.927318931,12.32,0.15,4,0,0,1
866,320,49500,1.388332788,0,0.15,4,0,0,3
866,736,3500,7.578819325,6.66,0.15,4,0,0,1
866,737,2000,7.357518432,5.36,0.15,4,0,0,1
866,810,2500,7.365372031,6.49,0.15,4,0,0,1
866,812,1000,7.297007098,6.47,0.15,4,0,0,1
866,865,1000,9.633179128,7.02,0.15,4,0,0,1
866,868,1500,13.12140006,10.37,0.15,4,0,0,1
866,869,2500,9.731220365,8.23,0.15,4,0,0,1
867,321,49500,1.388332788,0,0.15,4,0,0,3
867,864,1500,9.720807909,8.61,0.15,4,0,0,1
867,868,3500,9.351431274,7.39,0.15,4,0,0,1
867,870,1500,9.426362331,6.87,0.15,4,0,0,1
868,322,49500,1.388332788,0,0.15,4,0,0,3
868,865,500,9.927318931,12.32,0.15,4,0,0,1
868,866,1500,13.12140006,10.37,0.15,4,0,0,1
868,867,3500,9.351431274,7.39,0.15,4,0,0,1
868,869,2000,9.625164595,7.02,0.15,4,0,0,1
868,871,2500,10.0176675,8.29,0.15,4,0,0,1
869,323,49500,1.388332788,0,0.15,4,0,0,3
869,818,1500,7.146887489,6.33,0.15,4,0,0,1
869,820,1500,7.146887489,5.66,0.15,4,0,0,1
869,866,2500,9.731220365,8.23,0.15,4,0,0,1
869,868,2000,9.625164595,7.02,0.15,4,0,0,1
869,872,2500,9.426362331,7.96,0.15,4,0,0,1
870,324,49500,1.388332788,0,0.15,4,0,0,3
870,867,1500,9.426362331,6.87,0.15,4,0,0,1
870,871,5500,9.424833454,7.78,0.15,4,0,0,1
871,325,49500,1.388332788,0,0.15,4,0,0,3
871,868,2500,10.0176675,8.29,0.15,4,0,0,1
871,870,5500,9.424833454,7.78,0.15,4,0,0,1
871,872,2000,9.527042892,6.94,0.15,4,0,0,1
871,874,2500,9.522987345,7.87,0.15,4,0,0,1
872,326,49500,1.388332788,0,0.15,4,0,0,3
872,460,3500,7.733026668,5.86,0.15,4,0,0,1
872,830,3000,7.238668378,5.96,0.15,4,0,0,1
872,832,2000,7.080502049,6.29,0.15,4,0,0,1
872,869,2500,9.426362331,7.96,0.15,4,0,0,1
872,871,2000,9.527042892,6.94,0.15,4,0,0,1
873,327,49500,1.388332788,0,0.15,4,0,0,3
873,462,1500,5.248199532,3.45,0.15,4,0,0,1
873,874,2000,9.32614848,7.7,0.15,4,0,0,1
874,328,49500,1.388332788,0,0.15,4,0,0,3
874,461,2000,3.908356278,2.35,0.15,4,0,0,1
874,871,2500,9.522987345,7.87,0.15,4,0,0,1
874,873,2000,9.32614848,7.7,0.15,4,0,0,1
874,875,4000,9.351431274,6.81,0.15,4,0,0,1
875,329,49500,1.388332788,0,0.15,4,0,0,3
875,460,3500,1.769779503,2.21,0.15,4,0,0,1
875,845,3000,9.625164595,7.14,0.15,4,0,0,1
875,874,4000,9.351431274,6.81,0.15,4,0,0,1
875,878,1000,9.236330991,8.17,0.15,4,0,0,1
876,330,49500,1.388332788,0,0.15,4,0,0,3
876,462,1500,4.410004896,4.35,0.15,4,0,0,1
876,877,1500,9.344736403,7.71,0.15,4,0,0,1
876,879,1000,9.915651187,8.12,0.15,4,0,0,1
877,331,49500,1.388332788,0,0.15,4,0,0,3
877,461,2000,6.335584992,5.87,0.15,4,0,0,1
877,876,1500,9.344736403,7.71,0.15,4,0,0,1
877,878,1000,9.247805614,7.62,0.15,4,0,0,1
877,880,2000,9.227978496,7.79,0.15,4,0,0,1
878,332,49500,1.388332788,0,0.15,4,0,0,3
878,855,2500,9.522987345,7.99,0.15,4,0,0,1
878,875,1000,9.236330991,8.17,0.15,4,0,0,1
878,877,1000,9.247805614,7.62,0.15,4,0,0,1
878,881,4500,10.0176675,7.94,0.15,4,0,0,1
879,333,49500,1.388332788,0,0.15,4,0,0,3
879,876,1000,9.915651187,8.12,0.15,4,0,0,1
879,880,500,9.424833454,7.78,0.15,4,0,0,1
879,882,1000,9.522488448,7.87,0.15,4,0,0,1
880,334,49500,1.388332788,0,0.15,4,0,0,3
880,877,2000,9.227978496,7.79,0.15,4,0,0,1
880,879,500,9.424833454,7.78,0.15,4,0,0,1
880,881,2500,9.449343763,7.8,0.15,4,0,0,1
880,883,1000,9.424833454,7.01,0.15,4,0,0,1
881,335,49500,1.388332788,0,0.15,4,0,0,3
881,465,3500,2.483523567,2.48,0.15,4,0,0,1
881,878,4500,10.0176675,7.94,0.15,4,0,0,1
881,880,2500,9.449343763,7.8,0.15,4,0,0,1
881,884,3000,9.8189618,7.09,0.15,4,0,0,1
882,336,49500,1.388332788,0,0.15,4,0,0,3
882,879,1000,9.522488448,7.87,0.15,4,0,0,1
882,883,1000,9.32820844,7.7,0.15,4,0,0,1
883,337,49500,1.388332788,0,0.15,4,0,0,3
883,464,2000,4.486915446,3.92,0.15,4,0,0,1
883,880,1000,9.424833454,7.01,0.15,4,0,0,1
883,882,1000,9.32820844,7.7,0.15,4,0,0,1
884,338,49500,1.388332788,0,0.15,4,0,0,3
884,464,2000,5.410051258,3.18,0.15,4,0,0,1
884,881,3000,9.8189618,7.09,0.15,4,0,0,1
884,889,1500,9.527042892,7.86,0.15,4,0,0,1
885,339,49500,1.388332788,0,0.15,4,0,0,3
885,445,1000,7.622561295,6.37,0.15,4,0,0,1
885,857,3500,10.0176675,7.39,0.15,4,0,0,1
885,863,500,9.524516221,7.05,0.15,4,0,0,1
885,892,500,11.16205593,8.3,0.15,4,0,0,1
886,340,49500,1.388332788,0,0.15,4,0,0,3
886,445,1000,2.643315333,1.05,0.15,4,0,0,1
886,858,5000,10.33771774,7.67,0.15,4,0,0,1
886,887,500,9.227978496,6.84,0.15,4,0,0,1
886,892,1000,9.127169188,6.8,0.15,4,0,0,1
887,341,49500,1.388332788,0,0.15,4,0,0,3
887,859,4000,10.41342129,9.21,0.15,4,0,0,1
887,886,500,9.227978496,6.84,0.15,4,0,0,1
887,888,1500,10.61372024,7.89,0.15,4,0,0,1
887,893,500,9.32820844,6.87,0.15,4,0,0,1
888,342,49500,1.388332788,0,0.15,4,0,0,3
888,860,3500,10.0714035,8.33,0.15,4,0,0,1
888,861,4000,10.91983356,9.06,0.15,4,0,0,1
888,887,1500,10.61372024,7.89,0.15,4,0,0,1
888,894,1000,9.32820844,6.94,0.15,4,0,0,1
888,910,2000,10.0613451,7.51,0.15,4,0,0,1
889,343,49500,1.388332788,0,0.15,4,0,0,3
889,862,500,10.11578921,7.5,0.15,4,0,0,1
889,884,1500,9.527042892,7.86,0.15,4,0,0,1
889,895,500,11.5126998,8.59,0.15,4,0,0,1
890,344,49500,1.388332788,0,0.15,4,0,0,3
890,863,3000,10.21156127,8.98,0.15,4,0,0,1
890,891,1000,10.08144581,7.52,0.15,4,0,0,1
890,896,2000,11.09364271,8.26,0.15,4,0,0,1
891,345,49500,1.388332788,0,0.15,4,0,0,3
891,890,1000,10.08144581,7.52,0.15,4,0,0,1
891,896,500,11.89923204,8.87,0.15,4,0,0,1
891,897,1500,7.549513171,5.63,0.15,4,0,0,1
891,899,1000,9.657158354,7.18,0.15,4,0,0,1
892,346,49500,1.388332788,0,0.15,4,0,0,3
892,885,500,11.16205593,8.3,0.15,4,0,0,1
892,886,1000,9.127169188,6.8,0.15,4,0,0,1
892,897,1000,6.878207508,5.06,0.15,4,0,0.687820751,1
893,347,49500,1.388332788,0,0.15,4,0,0,3
893,887,500,9.32820844,6.87,0.15,4,0,0,1
893,894,2000,10.61372024,7.82,0.15,4,0,0,1
893,898,2000,10.05223621,7.48,0.15,4,0,0,1
893,901,500,15.34123261,11.38,0.15,4,0,0,1
894,348,49500,1.388332788,0,0.15,4,0,0,3
894,888,1000,9.32820844,6.94,0.15,4,0,0,1
894,893,2000,10.61372024,7.82,0.15,4,0,0,1
894,910,500,14.23464768,10.63,0.15,4,0,0,1
895,349,49500,1.388332788,0,0.15,4,0,0,3
895,889,500,11.5126998,8.59,0.15,4,0,0,1
895,896,500,10.12864787,7.51,0.15,4,0,0,1
896,350,49500,1.388332788,0,0.15,4,0,0,3
896,890,2000,11.09364271,8.26,0.15,4,0,0,1
896,891,500,11.89923204,8.87,0.15,4,0,0,1
896,895,500,10.12864787,7.51,0.15,4,0,0,1
896,899,500,12.42732218,9.23,0.15,4,0,0,1
897,351,49500,1.388332788,0,0.15,4,0,0,3
897,443,500,1.625002917,1.3,0.15,4,0,0.162500292,1
897,891,1500,7.549513171,5.63,0.15,4,0,0,1
897,892,1000,6.878207508,5.06,0.15,4,0,0.687820751,1
897,899,500,8.805252108,6.6,0.15,4,0,0,1
898,352,49500,1.388332788,0,0.15,4,0,0,3
898,442,500,10.05991278,6.49,0.15,4,0,0,1
898,443,500,6.150333404,3.98,0.15,4,0,0.61503334,1
898,893,2000,10.05223621,7.48,0.15,4,0,0,1
898,900,1500,7.529074502,5.6,0.15,4,0,0,1
899,353,49500,1.388332788,0,0.15,4,0,0,3
899,442,500,2.485470874,2.78,0.15,4,0,0,1
899,891,1000,9.657158354,7.18,0.15,4,0,0,1
899,896,500,12.42732218,9.23,0.15,4,0,0,1
899,897,500,8.805252108,6.6,0.15,4,0,0,1
900,354,49500,1.388332788,0,0.15,4,0,0,3
900,898,1500,7.529074502,5.6,0.15,4,0,0,1
900,901,500,10.59598527,7.89,0.15,4,0,0,1
901,355,49500,1.388332788,0,0.15,4,0,0,3
901,893,500,15.34123261,11.38,0.15,4,0,0,1
901,900,500,10.59598527,7.89,0.15,4,0,0,1
902,356,49500,1.388332788,0,0.15,4,0,0,3
902,513,3500,5.053613748,3.59,0.15,4,0,0,1
902,541,2500,6.071475548,8.02,0.15,4,0,0,1
902,542,10500,3.486064412,4.21,0.15,4,0,0,1
902,660,4500,5.58793205,6.04,0.15,4,0,0,1
902,661,3500,6.027669204,7.95,0.15,4,0,0,1
902,670,500,11.15212628,10.36,0.15,4,0,1.115212628,1
903,357,49500,1.388332788,0,0.15,4,0,0,3
903,514,3000,4.124314149,2.61,0.15,4,0,0,1
903,516,6000,11.60940528,8.96,0.15,4,0,0,1
903,542,10500,6.780134085,6.14,0.15,4,0,0,1
903,543,3500,1.45940142,1.4,0.15,4,0,0,2
903,544,5000,5.282961362,5.39,0.15,4,0,0,1
904,358,49500,1.388332788,0,0.15,4,0,0,3
904,544,5000,4.054790488,3.25,0.15,4,0,0,1
904,906,4500,9.219626001,8.14,0.15,4,0,0,1
905,359,49500,1.388332788,0,0.15,4,0,0,3
905,513,3500,9.492071846,9.12,0.15,4,0,0,1
905,514,3000,10.80985099,11.27,0.15,4,0,0,1
905,670,1000,7.600416722,10,0.15,4,0,0,1
905,854,1000,7.943882918,8.33,0.15,4,0,0,1
905,906,3000,12.46797421,9.68,0.15,4,0,0,1
905,907,5000,9.155638483,7.1,0.15,4,0,0,1
906,360,49500,1.388332788,0,0.15,4,0,0,3
906,516,6000,1.802159505,1.62,0.15,4,0,0,1
906,904,4500,9.219626001,8.14,0.15,4,0,0,1
906,905,3000,12.46797421,9.68,0.15,4,0,0,1
906,908,3500,9.661149527,7.63,0.15,4,0,0,1
906,909,1500,10.16901021,11.48,0.15,4,0,0,1
906,931,500,36.45856178,14.78,0.15,4,0,0,1
907,361,49500,1.388332788,0,0.15,4,0,0,3
907,854,3500,6.734493089,5.97,0.15,4,0,0,1
907,861,1500,7.498287752,6.57,0.15,4,0,0,1
907,905,5000,9.155638483,7.1,0.15,4,0,0,1
907,908,3000,9.036434373,7.76,0.15,4,0,0,1
907,910,2500,14.34121844,11.06,0.15,4,0,0,1
908,362,49500,1.388332788,0,0.15,4,0,0,3
908,517,2500,2.643315333,2.55,0.15,4,0,0,1
908,906,3500,9.661149527,7.63,0.15,4,0,0,1
908,907,3000,9.036434373,7.76,0.15,4,0,0,1
908,911,2500,14.36640467,11.42,0.15,4,0,0,1
908,912,1500,12.88423104,12.32,0.15,4,0,0,1
909,363,49500,1.388332788,0,0.15,4,0,0,3
909,517,2500,6.941663942,4.39,0.15,4,0,0,1
909,906,1500,10.16901021,11.48,0.15,4,0,0,1
909,912,1500,10.66850231,9.83,0.15,4,0,0,1
910,364,49500,1.388332788,0,0.15,4,0,0,3
910,861,1500,10.86498712,9.61,0.15,4,0,0,1
910,888,2000,10.0613451,7.51,0.15,4,0,0,1
910,894,500,14.23464768,10.63,0.15,4,0,0,1
910,907,2500,14.34121844,11.06,0.15,4,0,0,1
910,911,4500,7.564818033,7.03,0.15,4,0,0,1
911,365,49500,1.388332788,0,0.15,4,0,0,3
911,518,3500,5.837605678,5.26,0.15,4,0,0,1
911,908,2500,14.36640467,11.42,0.15,4,0,0,1
911,910,4500,7.564818033,7.03,0.15,4,0,0,1
912,366,49500,1.388332788,0,0.15,4,0,0,3
912,518,3500,3.486064412,1.64,0.15,4,0,0,1
912,908,1500,12.88423104,12.32,0.15,4,0,0,1
912,909,1500,10.66850231,9.83,0.15,4,0,0,1
913,367,49500,1.388332788,0,0.15,4,0,0,3
913,417,3500,5.032595716,3.45,0.15,4,0,0,1
913,708,3000,26.92834848,20.04,0.15,4,0,0,1
913,714,3500,18.32238144,13.61,0.15,4,0,0,1
913,720,3000,12.47956149,9.25,0.15,4,0,0,1
913,726,4000,12.12309179,9.38,0.15,4,0,0,1
913,801,3500,33.63239278,24.92,0.15,4,0,0,1
913,864,2500,26.39179319,23.35,0.15,4,0,0,1
914,368,49500,1.388332788,0,0.15,4,0,0,3
914,389,2500,5.313892954,3.96,0.15,4,0,0,1
914,780,2000,18.5935559,13.52,0.15,4,0,0,1
914,785,2500,12.46913294,9.24,0.15,4,0,0,1
914,793,2000,11.76607492,8.7,0.15,4,0,0,1
914,915,500,24.76764323,21.86,0.15,4,0,0,1
915,369,49500,1.388332788,0,0.15,4,0,0,3
915,914,500,24.76764323,21.86,0.15,4,0,0,1
915,916,500,9.424318464,7.84,0.15,4,0,0,1
916,370,49500,1.388332788,0,0.15,4,0,0,3
916,780,500,9.990694898,7.93,0.15,4,0,0,1
916,915,500,9.424318464,7.84,0.15,4,0,0,1
916,917,1000,9.32614848,7.64,0.15,4,0,0,1
917,371,49500,1.388332788,0,0.15,4,0,0,3
917,781,1000,10.00852643,7.44,0.15,4,0,0,1
917,782,3000,11.09494628,8.24,0.15,4,0,0,1
917,916,1000,9.32614848,7.64,0.15,4,0,0,1
917,918,500,9.817481203,8.14,0.15,4,0,0,1
918,372,49500,1.388332788,0,0.15,4,0,0,3
